mapping,scheduling
[2, 2, 2, 1, 2, 2, 2, 1, 2, 1, 1, 1, 2, 2, 1, 2, 1, 2, 2, 2, 1, 1, 2, 1, 2, 1, 1, 2, 2, 1, 1, 1, 2, 2, 1, 1, 1, 1, 1, 1, 2, 2, 1, 1, 1, 1, 2, 1, 2, 1, 1][1, 13, 2, 6, 17, 27, 16, 36, 10, 12, 7, 31, 43, 9, 15, 24, 4, 34, 14, 23, 19, 28, 29, 32, 33, 26, 5, 35, 45, 3, 11, 38, 42, 8, 44, 18, 41, 47, 40, 25, 30, 49, 22, 20, 46, 21, 48, 51, 50, 37, 39]
[1, 2, 1, 1, 1, 2, 2, 1, 1, 2, 2, 1, 1, 1, 1, 2, 2, 2, 1, 2, 2, 2, 1, 1, 2, 1, 2, 2, 1, 2, 2, 1, 1, 1, 1, 2, 2, 1, 2, 2, 1, 2, 2, 2, 1, 1, 1, 1, 1, 1, 2][1, 17, 4, 13, 3, 45, 2, 6, 16, 7, 14, 27, 9, 11, 28, 18, 20, 23, 32, 43, 5, 10, 12, 24, 31, 44, 35, 34, 19, 38, 36, 42, 15, 29, 26, 21, 48, 8, 41, 47, 22, 30, 49, 33, 51, 40, 50, 25, 46, 37, 39]
[2, 2, 2, 1, 1, 1, 1, 2, 2, 2, 1, 1, 1, 2, 1, 2, 2, 1, 1, 1, 2, 1, 2, 1, 1, 1, 2, 1, 2, 1, 2, 2, 1, 1, 1, 2, 2, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 2, 1, 2, 1][1, 5, 10, 12, 17, 36, 15, 45, 33, 26, 16, 8, 30, 25, 4, 2, 6, 24, 13, 27, 22, 34, 7, 43, 31, 3, 41, 9, 11, 18, 19, 38, 42, 47, 14, 29, 20, 49, 28, 40, 21, 48, 50, 51, 46, 37, 39, 32, 23, 44, 35]
[2, 2, 1, 1, 2, 1, 2, 2, 1, 2, 1, 1, 2, 2, 1, 1, 2, 2, 1, 2, 2, 1, 1, 1, 2, 2, 1, 1, 2, 2, 1, 2, 2, 1, 2, 1, 1, 2, 2, 2, 2, 1, 2, 2, 1, 1, 2, 1, 1, 1, 1][1, 8, 25, 10, 16, 12, 30, 45, 22, 2, 6, 36, 24, 34, 15, 33, 26, 4, 7, 9, 43, 13, 27, 5, 31, 14, 29, 3, 11, 18, 23, 17, 41, 44, 19, 38, 42, 35, 49, 47, 20, 28, 21, 51, 48, 46, 37, 32, 39, 40, 50]
[2, 2, 1, 2, 2, 1, 2, 2, 1, 2, 2, 2, 2, 2, 1, 2, 1, 1, 2, 1, 2, 1, 2, 1, 2, 2, 2, 2, 2, 1, 2, 2, 1, 2, 1, 1, 2, 2, 2, 2, 2, 1, 2, 1, 1, 2, 2, 1, 1, 1, 2][1, 15, 4, 33, 36, 10, 45, 3, 16, 12, 2, 24, 13, 34, 6, 27, 7, 43, 31, 26, 14, 9, 29, 28, 11, 18, 32, 17, 20, 23, 21, 48, 5, 44, 35, 19, 38, 8, 41, 42, 40, 47, 51, 50, 22, 25, 37, 46, 39, 30, 49]
[2, 2, 2, 2, 1, 2, 2, 2, 1, 1, 2, 1, 2, 1, 1, 2, 2, 1, 1, 2, 1, 1, 2, 1, 2, 2, 2, 1, 1, 2, 1, 2, 1, 2, 1, 2, 2, 2, 2, 1, 1, 1, 1, 1, 2, 2, 2, 1, 1, 2, 2][1, 2, 6, 7, 43, 8, 45, 14, 13, 5, 36, 28, 27, 23, 16, 9, 20, 22, 30, 32, 19, 15, 29, 33, 25, 10, 26, 3, 11, 38, 46, 40, 42, 12, 24, 31, 18, 47, 44, 17, 35, 21, 41, 49, 37, 39, 51, 34, 48, 50, 4]
[2, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2, 2, 1, 1, 1, 1, 1, 2, 2, 1, 1, 2, 1, 2, 2, 2, 1, 2, 2, 1, 1, 2, 1, 2, 2, 2, 1, 1, 2, 1, 2, 2, 2, 2, 2, 2, 2][1, 16, 36, 8, 45, 13, 30, 22, 25, 15, 17, 26, 33, 3, 5, 4, 41, 10, 12, 2, 6, 24, 34, 27, 7, 9, 31, 43, 11, 18, 14, 29, 28, 19, 38, 42, 49, 40, 47, 46, 20, 21, 32, 48, 50, 23, 37, 35, 39, 51, 44]
[2, 2, 1, 2, 2, 2, 1, 2, 1, 2, 2, 1, 1, 2, 2, 1, 2, 1, 2, 2, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 1, 1, 2, 2, 1, 2, 1, 2, 2, 2, 1, 1, 1, 1][1, 36, 3, 15, 45, 33, 2, 8, 13, 4, 30, 26, 6, 27, 25, 7, 9, 11, 5, 16, 41, 22, 17, 43, 18, 10, 12, 31, 24, 34, 14, 23, 20, 28, 44, 21, 37, 29, 39, 48, 32, 35, 19, 38, 40, 42, 47, 46, 51, 50, 49]
[1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 2, 1, 2, 2, 2, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 1, 2, 2, 1, 2, 2, 1, 2, 2, 1, 2, 2, 1, 2, 2, 1][1, 5, 15, 26, 2, 13, 33, 36, 6, 7, 16, 27, 3, 10, 17, 9, 43, 11, 12, 18, 31, 19, 24, 34, 38, 42, 14, 29, 45, 28, 8, 41, 47, 30, 40, 49, 20, 21, 48, 51, 32, 23, 50, 35, 44, 22, 25, 37, 39, 46, 4]
[1, 2, 2, 2, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 2, 1, 1, 2, 1, 2, 1, 1, 2, 2, 2, 2, 1, 1, 1, 2, 2, 1, 2, 1, 2, 2, 1, 2, 1, 1, 1, 1, 2, 1, 1, 1, 2, 1, 2][1, 36, 45, 10, 17, 2, 13, 3, 12, 16, 24, 34, 6, 27, 7, 5, 31, 14, 19, 23, 35, 9, 43, 4, 11, 18, 28, 44, 38, 20, 42, 32, 8, 22, 30, 25, 15, 21, 48, 41, 29, 49, 37, 39, 26, 47, 46, 33, 51, 40, 50]
[2, 2, 1, 2, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 2, 1, 2, 2, 1, 1, 1, 1, 1, 2, 2, 2, 1, 1, 1, 1, 1, 2, 2, 1, 2, 2, 2, 2, 2, 2, 1, 2, 1, 1, 2, 2, 1, 2, 1][1, 36, 4, 10, 45, 12, 5, 13, 16, 2, 17, 24, 3, 8, 34, 25, 6, 15, 41, 7, 26, 27, 22, 14, 31, 23, 33, 35, 28, 32, 43, 20, 9, 11, 21, 44, 48, 30, 37, 39, 29, 18, 19, 38, 42, 49, 47, 46, 40, 50, 51]
[2, 1, 2, 2, 2, 2, 1, 2, 1, 1, 2, 1, 2, 2, 1, 1, 1, 1, 1, 1, 2, 2, 1, 2, 2, 2, 1, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 2, 2, 1, 1, 1, 1, 2, 2, 1, 1, 1, 1, 1, 2][1, 36, 2, 45, 6, 7, 13, 43, 27, 5, 4, 17, 10, 12, 24, 34, 14, 28, 23, 35, 8, 32, 25, 20, 9, 3, 11, 19, 38, 46, 18, 30, 16, 31, 42, 22, 44, 15, 21, 41, 29, 48, 49, 37, 39, 26, 33, 40, 47, 51, 50]
[2, 1, 1, 2, 2, 1, 2, 2, 2, 1, 2, 2, 2, 1, 2, 1, 2, 2, 1, 1, 1, 1, 2, 2, 1, 2, 2, 1, 2, 2, 1, 2, 2, 2, 2, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 2, 2, 1, 1, 1, 1][1, 3, 36, 15, 33, 5, 17, 26, 16, 45, 2, 6, 7, 19, 9, 11, 18, 38, 4, 43, 14, 29, 23, 35, 13, 27, 42, 28, 20, 21, 32, 8, 40, 41, 22, 30, 25, 37, 46, 10, 12, 31, 44, 39, 24, 49, 47, 51, 34, 48, 50]
[1, 2, 2, 2, 2, 1, 2, 2, 1, 2, 2, 1, 2, 1, 2, 1, 1, 1, 2, 2, 2, 2, 1, 1, 2, 2, 1, 2, 2, 1, 1, 1, 1, 2, 2, 2, 1, 1, 1, 1, 2, 2, 1, 2, 2, 1, 1, 1, 2, 2, 1][1, 15, 17, 26, 5, 10, 12, 36, 33, 3, 8, 2, 24, 6, 41, 34, 25, 30, 7, 9, 13, 27, 11, 43, 18, 19, 38, 16, 42, 47, 31, 22, 4, 14, 28, 32, 46, 20, 29, 49, 21, 37, 40, 39, 51, 23, 44, 35, 45, 48, 50]
[1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 1, 1, 2, 2, 2, 1, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 2, 2, 1, 2, 2, 2, 1, 1, 2, 1, 2, 2, 1, 2, 1, 1, 1, 1, 1, 1, 2][1, 13, 17, 3, 10, 12, 4, 2, 24, 34, 6, 5, 27, 7, 43, 19, 36, 15, 33, 45, 14, 28, 23, 35, 32, 20, 26, 16, 31, 9, 29, 11, 21, 48, 44, 38, 8, 40, 41, 42, 47, 50, 30, 49, 51, 22, 18, 25, 37, 39, 46]
[1, 2, 2, 2, 2, 1, 1, 2, 1, 2, 1, 2, 2, 2, 1, 2, 1, 2, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 2, 2, 1, 2, 2, 2, 2, 1, 2, 1, 1, 1, 1, 2, 1, 2, 1, 2, 2, 1, 1, 1, 2][1, 10, 5, 12, 2, 24, 34, 15, 3, 8, 4, 45, 25, 33, 41, 26, 13, 16, 36, 22, 30, 6, 27, 17, 7, 31, 43, 14, 28, 32, 23, 35, 19, 20, 9, 29, 11, 44, 21, 48, 38, 40, 42, 49, 37, 47, 39, 50, 51, 46, 18]
[1, 2, 1, 2, 1, 2, 1, 1, 2, 2, 2, 2, 1, 1, 2, 1, 2, 1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 2, 2, 2, 1, 2, 2, 1, 1, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2, 1][1, 3, 13, 2, 4, 6, 27, 7, 8, 36, 17, 30, 9, 5, 43, 25, 11, 16, 18, 22, 45, 19, 38, 42, 14, 15, 29, 26, 41, 23, 28, 35, 20, 21, 37, 46, 33, 40, 32, 10, 12, 24, 49, 31, 47, 44, 39, 51, 34, 48, 50]
[2, 2, 1, 2, 1, 2, 1, 2, 1, 1, 1, 2, 1, 2, 2, 2, 2, 1, 2, 2, 1, 2, 2, 1, 1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 2, 1, 2, 2, 2, 2, 1, 1, 2, 1, 1, 1, 2, 1, 1, 2, 1][1, 17, 8, 15, 3, 2, 6, 7, 43, 9, 5, 30, 41, 11, 18, 19, 38, 33, 45, 10, 16, 22, 12, 14, 24, 13, 28, 29, 27, 31, 40, 32, 34, 20, 4, 21, 23, 48, 44, 26, 35, 25, 46, 37, 39, 36, 42, 47, 50, 49, 51]
[2, 2, 1, 2, 1, 2, 1, 2, 1, 1, 2, 2, 1, 2, 1, 2, 2, 2, 1, 2, 2, 2, 1, 1, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 2, 2, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 2, 1][1, 36, 3, 8, 10, 17, 12, 45, 13, 2, 24, 6, 4, 25, 7, 27, 30, 9, 34, 43, 15, 11, 33, 18, 14, 19, 20, 21, 23, 37, 38, 29, 28, 46, 40, 26, 32, 16, 48, 31, 42, 22, 39, 47, 50, 44, 51, 5, 41, 49, 35]
[2, 1, 1, 2, 1, 2, 1, 2, 2, 1, 1, 2, 1, 1, 2, 1, 1, 1, 2, 1, 2, 2, 1, 2, 1, 2, 1, 2, 2, 1, 2, 1, 1, 1, 2, 1, 2, 1, 1, 2, 2, 1, 2, 2, 1, 1, 1, 2, 2, 1, 1][1, 3, 17, 36, 5, 13, 16, 45, 4, 8, 10, 2, 6, 27, 12, 7, 31, 9, 24, 30, 11, 22, 19, 38, 42, 18, 14, 20, 28, 43, 25, 46, 15, 21, 37, 32, 39, 41, 33, 29, 40, 49, 34, 48, 23, 35, 44, 26, 47, 51, 50]
[1, 1, 1, 1, 2, 1, 1, 1, 2, 2, 2, 2, 2, 1, 2, 2, 1, 2, 2, 1, 1, 2, 1, 1, 2, 2, 2, 2, 2, 2, 1, 1, 2, 2, 2, 1, 2, 1, 1, 1, 2, 2, 1, 2, 1, 2, 2, 2, 2, 2, 2][1, 36, 45, 15, 10, 12, 26, 17, 16, 33, 2, 8, 6, 24, 34, 7, 25, 43, 14, 19, 30, 22, 23, 9, 29, 13, 27, 31, 20, 28, 32, 4, 3, 11, 21, 44, 38, 48, 40, 37, 39, 46, 42, 18, 47, 50, 51, 5, 35, 41, 49]
[1, 2, 1, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2, 1, 2, 1, 1, 1, 2, 2, 2, 2, 1, 2, 2, 2, 2, 1, 2, 2, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 2, 2, 1, 1, 1, 1, 1, 2, 2, 2][1, 16, 5, 4, 15, 45, 36, 33, 2, 26, 10, 12, 8, 22, 6, 7, 25, 19, 43, 24, 30, 3, 41, 9, 11, 17, 38, 18, 13, 14, 29, 27, 42, 23, 49, 47, 35, 34, 31, 28, 46, 44, 32, 40, 20, 21, 48, 51, 37, 50, 39]
[1, 2, 1, 1, 2, 2, 1, 2, 2, 1, 2, 1, 1, 1, 2, 2, 2, 1, 2, 1, 1, 2, 1, 2, 1, 1, 2, 1, 1, 2, 1, 2, 2, 1, 1, 2, 2, 2, 1, 1, 2, 1, 1, 2, 2, 2, 2, 1, 2, 2, 1][1, 4, 8, 30, 15, 2, 45, 17, 16, 6, 33, 26, 22, 3, 7, 13, 14, 27, 20, 28, 36, 10, 32, 12, 24, 31, 9, 43, 11, 23, 29, 5, 41, 44, 35, 21, 34, 48, 18, 25, 19, 38, 42, 40, 47, 51, 50, 49, 46, 37, 39]
[1, 1, 2, 1, 2, 1, 2, 2, 1, 2, 1, 2, 2, 1, 1, 2, 2, 2, 2, 1, 2, 2, 2, 2, 2, 1, 2, 2, 1, 1, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 1][1, 10, 16, 36, 12, 8, 45, 22, 2, 24, 30, 13, 15, 34, 25, 3, 26, 6, 33, 5, 7, 41, 27, 31, 43, 4, 19, 9, 11, 38, 18, 42, 47, 14, 28, 46, 29, 40, 49, 32, 17, 23, 35, 20, 21, 44, 51, 48, 50, 37, 39]
[2, 1, 1, 2, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 2, 1, 2, 2, 1, 2, 2, 1, 1, 2, 2, 1, 1, 2, 1, 2, 2, 1, 1, 1, 1, 1, 1, 2, 2, 1, 2, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1][1, 16, 17, 36, 3, 5, 4, 15, 33, 26, 13, 8, 22, 10, 12, 25, 41, 2, 24, 6, 27, 34, 7, 45, 31, 43, 30, 9, 11, 19, 18, 14, 38, 20, 42, 47, 21, 29, 48, 49, 51, 28, 46, 32, 40, 37, 50, 39, 23, 35, 44]
[2, 2, 1, 2, 1, 1, 1, 2, 1, 1, 1, 2, 2, 2, 2, 1, 2, 1, 1, 1, 1, 2, 2, 2, 1, 1, 2, 1, 1, 2, 2, 2, 1, 2, 2, 2, 2, 1, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 1, 2][1, 8, 4, 25, 16, 22, 13, 17, 36, 15, 10, 12, 33, 3, 45, 26, 2, 24, 30, 6, 7, 27, 31, 43, 14, 28, 34, 32, 23, 9, 19, 29, 20, 11, 44, 38, 40, 46, 42, 5, 21, 48, 41, 47, 50, 35, 49, 37, 18, 39, 51]
[2, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 2, 2, 1, 1, 2, 1, 2, 2, 1, 1, 1, 2, 2, 1, 1, 1, 2, 1, 2, 2, 2, 2, 2, 2, 1, 2, 1, 2, 1, 1, 1, 2, 1, 2, 2, 2, 2, 1, 1, 1][1, 17, 15, 45, 3, 26, 33, 5, 2, 6, 7, 19, 8, 9, 41, 4, 11, 18, 38, 43, 25, 13, 27, 14, 23, 35, 29, 20, 21, 36, 30, 37, 16, 28, 40, 42, 46, 22, 32, 10, 12, 31, 44, 39, 24, 47, 49, 51, 34, 48, 50]
[2, 1, 2, 1, 1, 2, 1, 1, 2, 2, 2, 2, 1, 2, 1, 1, 1, 2, 1, 2, 2, 1, 1, 1, 2, 2, 2, 1, 2, 1, 2, 2, 1, 1, 1, 2, 1, 1, 2, 1, 1, 2, 2, 1, 2, 1, 1, 1, 2, 1, 1][1, 13, 8, 2, 16, 25, 10, 36, 15, 12, 45, 24, 6, 27, 30, 22, 3, 34, 7, 31, 26, 43, 19, 5, 41, 9, 17, 14, 29, 11, 18, 28, 4, 23, 33, 44, 38, 35, 42, 49, 47, 46, 40, 20, 21, 48, 51, 50, 37, 39, 32]
[1, 1, 2, 2, 2, 1, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 2, 1, 2, 2, 1, 2, 1, 1, 2, 2, 2, 1, 2, 1, 1, 1, 1, 1, 2, 2, 1, 2, 1, 2, 1, 1, 1, 2, 2, 2, 2, 1, 2, 2, 1][1, 36, 15, 26, 8, 2, 5, 10, 30, 6, 12, 17, 7, 33, 24, 3, 14, 23, 34, 35, 25, 4, 43, 41, 16, 20, 22, 19, 9, 11, 38, 18, 45, 29, 13, 21, 37, 48, 28, 40, 27, 46, 31, 39, 44, 42, 49, 47, 51, 50, 32]
[2, 1, 2, 2, 1, 1, 1, 2, 2, 1, 2, 2, 1, 1, 1, 2, 2, 2, 1, 1, 1, 2, 2, 2, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 2, 2, 2, 2, 2, 1, 2, 1, 2, 1, 2, 2, 2, 1, 2, 2, 2][1, 45, 4, 2, 15, 13, 36, 5, 33, 3, 16, 26, 6, 7, 43, 27, 10, 12, 31, 24, 19, 34, 9, 11, 38, 42, 18, 17, 14, 23, 44, 35, 29, 20, 28, 21, 48, 32, 8, 47, 41, 40, 50, 51, 25, 37, 22, 39, 46, 30, 49]
[1, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2, 1, 2, 1, 2, 2, 1, 1, 1, 1, 1, 2, 2, 1, 2, 1, 2, 2, 1, 1, 2, 2, 1, 2, 1, 1, 2, 1, 1, 1, 1, 2, 2, 2, 2, 1, 1, 2, 1, 2, 2][1, 4, 15, 16, 13, 3, 33, 10, 12, 26, 2, 8, 6, 27, 24, 34, 30, 45, 22, 25, 5, 41, 7, 31, 43, 9, 11, 18, 17, 14, 23, 35, 44, 28, 19, 38, 46, 29, 20, 40, 21, 32, 48, 37, 39, 36, 42, 49, 47, 50, 51]
[1, 1, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 2, 2, 1, 2, 1, 1, 1, 2, 2, 1, 2, 2, 1, 2, 1, 1, 1, 2, 2, 2, 1, 2, 2, 1, 2, 2, 2, 1, 1, 1, 2, 1, 2, 2, 2][1, 2, 45, 10, 3, 36, 6, 12, 4, 24, 16, 34, 7, 43, 8, 25, 9, 22, 11, 13, 30, 18, 27, 31, 19, 38, 42, 17, 14, 28, 46, 32, 20, 23, 44, 15, 29, 21, 48, 37, 39, 26, 47, 5, 35, 41, 49, 33, 40, 51, 50]
[1, 1, 1, 2, 1, 2, 2, 1, 2, 2, 2, 2, 1, 1, 1, 2, 2, 1, 1, 2, 2, 2, 1, 1, 1, 1, 2, 2, 1, 1, 1, 2, 1, 2, 2, 1, 2, 1, 1, 2, 1, 1, 2, 2, 1, 1, 1, 2, 1, 2, 1][1, 16, 3, 5, 45, 17, 13, 2, 4, 6, 27, 36, 7, 43, 19, 10, 12, 24, 31, 34, 9, 11, 18, 15, 38, 42, 33, 14, 29, 28, 26, 8, 47, 40, 20, 41, 23, 35, 21, 48, 22, 50, 51, 44, 25, 30, 37, 39, 46, 49, 32]
[1, 2, 1, 1, 1, 2, 1, 2, 1, 2, 1, 1, 1, 2, 2, 1, 2, 1, 2, 2, 1, 2, 1, 1, 2, 1, 2, 1, 1, 2, 2, 1, 2, 2, 2, 2, 1, 2, 2, 1, 2, 1, 2, 2, 1, 1, 2, 1, 2, 1, 2][1, 8, 5, 13, 2, 36, 10, 6, 12, 24, 27, 34, 30, 17, 25, 7, 14, 43, 19, 9, 28, 32, 20, 15, 29, 4, 3, 11, 38, 21, 46, 37, 41, 23, 35, 33, 40, 18, 26, 45, 16, 48, 42, 47, 51, 49, 31, 44, 50, 22, 39]
[1, 1, 2, 2, 2, 1, 1, 1, 1, 2, 1, 2, 2, 2, 1, 1, 2, 2, 2, 1, 2, 2, 1, 1, 1, 1, 1, 1, 2, 2, 1, 2, 1, 2, 2, 1, 2, 2, 2, 1, 1, 2, 1, 2, 1, 1, 1, 1, 1, 2, 2][1, 3, 2, 6, 15, 4, 7, 5, 36, 43, 9, 11, 18, 33, 26, 45, 14, 29, 17, 19, 38, 10, 12, 8, 20, 23, 41, 24, 35, 34, 30, 16, 22, 13, 21, 48, 25, 28, 40, 27, 42, 47, 49, 46, 51, 31, 37, 44, 39, 50, 32]
[2, 2, 2, 1, 2, 1, 1, 2, 1, 1, 1, 2, 2, 1, 1, 2, 1, 2, 1, 1, 1, 1, 1, 2, 2, 1, 1, 1, 1, 1, 2, 2, 2, 1, 1, 1, 2, 2, 1, 1, 2, 2, 1, 2, 1, 1, 1, 1, 2, 1, 1][1, 5, 10, 12, 13, 45, 4, 16, 15, 33, 26, 3, 36, 8, 41, 22, 25, 17, 30, 2, 6, 7, 24, 9, 43, 11, 19, 38, 27, 42, 31, 47, 34, 18, 14, 23, 28, 29, 44, 35, 49, 40, 46, 32, 20, 21, 48, 37, 50, 39, 51]
[2, 2, 2, 1, 1, 2, 1, 1, 2, 1, 2, 1, 1, 1, 1, 2, 1, 2, 1, 2, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 2, 2, 2, 1, 2, 1, 1, 1, 1, 1, 1, 2, 2, 2, 1, 1, 2, 1, 1, 2][1, 17, 13, 45, 8, 10, 12, 5, 3, 30, 36, 25, 4, 2, 6, 24, 7, 15, 34, 43, 41, 16, 27, 31, 22, 9, 26, 19, 33, 11, 38, 42, 47, 18, 14, 29, 49, 28, 46, 40, 32, 20, 21, 48, 50, 37, 39, 51, 23, 44, 35]
[1, 2, 2, 2, 2, 1, 2, 1, 2, 2, 1, 2, 1, 2, 1, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 2, 2, 2, 1, 1, 1, 1, 2, 2, 2, 1, 1, 2, 1, 2, 1, 1, 2, 2, 2, 1, 2, 2, 1, 2, 2][1, 5, 36, 13, 16, 15, 33, 26, 10, 8, 12, 2, 22, 24, 3, 41, 6, 45, 25, 27, 34, 7, 31, 14, 28, 20, 23, 30, 43, 17, 9, 29, 35, 11, 21, 18, 44, 4, 37, 48, 39, 19, 38, 46, 40, 42, 47, 49, 51, 50, 32]
[1, 1, 1, 2, 1, 1, 2, 1, 1, 2, 2, 1, 2, 2, 2, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 2, 1, 2, 1, 2, 1, 1, 2, 2, 1, 1, 2, 1, 1, 2, 1, 2, 2, 1, 2][1, 3, 4, 10, 12, 17, 2, 15, 24, 16, 45, 34, 6, 7, 33, 19, 13, 26, 27, 31, 5, 8, 36, 41, 43, 30, 22, 9, 25, 11, 38, 42, 47, 18, 14, 28, 32, 23, 29, 35, 46, 40, 44, 49, 20, 21, 48, 50, 51, 37, 39]
[1, 1, 2, 2, 1, 2, 1, 2, 2, 1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 1, 2, 1, 1, 2, 2, 1, 2, 2, 2, 1, 1, 1, 2, 2, 2, 1, 2, 1, 2, 2, 1, 2, 1, 2, 1, 2][1, 45, 10, 8, 3, 5, 30, 12, 4, 15, 41, 2, 26, 24, 33, 6, 25, 7, 14, 36, 23, 34, 43, 19, 13, 9, 28, 29, 27, 11, 16, 31, 22, 17, 38, 40, 42, 49, 35, 47, 46, 18, 44, 32, 20, 21, 51, 48, 50, 37, 39]
[2, 1, 1, 2, 2, 2, 1, 1, 1, 2, 2, 1, 1, 2, 2, 1, 2, 1, 1, 1, 2, 1, 1, 1, 1, 2, 2, 2, 1, 1, 1, 2, 1, 2, 1, 1, 2, 2, 2, 1, 2, 2, 1, 2, 2, 1, 1, 1, 2, 1, 1][1, 45, 15, 36, 3, 17, 2, 6, 33, 7, 16, 26, 9, 11, 43, 18, 19, 4, 38, 10, 12, 24, 5, 34, 14, 29, 23, 13, 28, 27, 42, 35, 32, 20, 21, 31, 48, 44, 8, 47, 41, 22, 40, 30, 49, 51, 50, 25, 46, 37, 39]
[1, 1, 2, 1, 2, 2, 2, 1, 1, 1, 1, 1, 1, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 2, 1, 1, 2, 2, 1][1, 16, 17, 45, 13, 8, 15, 4, 22, 26, 25, 33, 2, 30, 3, 6, 7, 27, 43, 19, 9, 11, 14, 20, 21, 38, 28, 46, 18, 29, 37, 40, 32, 10, 12, 5, 24, 41, 34, 48, 31, 39, 23, 35, 44, 36, 42, 47, 49, 50, 51]
[2, 2, 1, 1, 1, 1, 2, 1, 2, 2, 1, 1, 2, 1, 1, 1, 2, 2, 2, 2, 1, 2, 2, 1, 1, 1, 1, 2, 1, 2, 1, 1, 2, 1, 1, 2, 1, 2, 1, 2, 2, 1, 1, 1, 2, 2, 2, 1, 1, 2, 2][1, 3, 17, 13, 16, 5, 8, 36, 22, 10, 12, 30, 45, 25, 4, 15, 26, 41, 33, 2, 6, 24, 27, 7, 31, 43, 19, 34, 9, 11, 38, 42, 47, 14, 29, 49, 23, 35, 44, 18, 28, 46, 32, 40, 20, 21, 48, 51, 50, 37, 39]
[1, 1, 2, 2, 1, 1, 2, 2, 1, 1, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 2, 1, 2, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 1, 1, 2, 1][1, 16, 5, 45, 3, 17, 36, 4, 2, 6, 15, 26, 7, 14, 20, 19, 23, 35, 43, 10, 12, 24, 13, 9, 34, 11, 29, 27, 21, 38, 42, 48, 28, 31, 44, 33, 32, 18, 8, 41, 40, 47, 50, 51, 30, 22, 49, 25, 37, 39, 46]
[1, 2, 2, 1, 1, 1, 2, 1, 2, 1, 1, 1, 2, 2, 1, 1, 2, 1, 1, 2, 1, 2, 1, 1, 1, 2, 1, 1, 1, 2, 1, 2, 2, 2, 1, 2, 2, 2, 2, 1, 2, 1, 2, 1, 1, 1, 2, 1, 2, 2, 2][1, 15, 8, 26, 30, 33, 36, 13, 4, 25, 17, 45, 2, 6, 27, 10, 7, 43, 12, 24, 34, 14, 20, 19, 16, 31, 3, 23, 28, 9, 11, 22, 29, 21, 48, 37, 44, 32, 39, 18, 38, 42, 40, 46, 47, 50, 51, 5, 41, 49, 35]
